"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"39000","3","102","52","0","2019","A","",11092,509417,24832590338,84314490,1602496,937,48747,"",2.26,0.98,1.02,0.13,0.30,1.04,1.04,"",19,0.2,7441,1.5,929652930,3.9,-717549,-0.8,-148906,-8.5,21,2.3,1129,2.4
"39000","5","102","52","0","2019","A","",245929,3755436,183380265083,36358363241,662047163,939,48831,"",0.97,0.98,0.95,0.99,0.88,0.97,0.97,"",3749,1.5,16369,0.4,7031564717,4.0,533073815,1.5,-4139361,-0.6,32,3.5,1667,3.5
"39001","1","102","72","0","2019","A","",11,66,2835012,0,0,827,43009,"",3.00,0.60,0.45,0.00,0.00,0.76,0.76,"",1,10.0,3,4.8,14633,0.5,0,0.0,0,0.0,-39,-4.5,-1997,-4.4
"39001","2","102","72","0","2019","A","",7,44,2236678,0,0,989,51418,"",1.69,0.24,0.29,0.00,0.00,1.21,1.21,"",-1,-12.5,0,0.0,103466,4.9,0,0.0,0,0.0,65,7.0,3391,7.1
"39001","3","102","72","0","2019","A","N",51,0,0,0,0,0,0,"N",5.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39001","5","102","72","0","2019","A","",452,3321,106588315,35438981,633658,617,32094,"",0.86,0.80,0.66,0.98,0.77,0.83,0.83,"",9,2.0,-71,-2.1,-26299,0.0,-822484,-2.3,-46842,-6.9,13,2.2,661,2.1
"39003","1","102","72","0","2019","A","",16,322,22489965,0,0,1344,69881,"",1.08,0.34,0.36,0.00,0.00,1.06,1.06,"",1,6.7,1,0.3,611747,2.8,0,0.0,0,0.0,32,2.4,1671,2.4
"39003","2","102","72","0","2019","A","",15,980,64310088,0,0,1262,65645,"",0.90,0.63,0.84,0.00,0.00,1.34,1.34,"",-1,-6.2,1,0.1,3030052,4.9,0,0.0,0,0.0,59,4.9,3072,4.9
"39003","3","102","72","0","2019","A","N",104,0,0,0,0,0,0,"N",2.55,0,0,0,0,0,0,"N",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
"39003","5","102","72","0","2019","A","",1996,33252,1294086065,295410387,4523763,748,38918,"",0.95,0.94,0.82,0.91,0.68,0.87,0.87,"",15,0.8,-428,-1.3,32673389,2.6,3584595,1.2,-42043,-0.9,28,3.9,1465,3.9
"39005","1","102","72","0","2019","A","",14,105,5612071,0,0,1031,53619,"",2.03,0.29,0.28,0.00,0.00,0.96,0.96,"",2,16.7,6,6.1,197597,3.6,0,0.0,0,0.0,-16,-1.5,-843,-1.5
"39005","2","102","72","0","2019","A","",8,253,17431103,0,0,1327,69011,"",1.03,0.42,0.70,0.00,0.00,1.66,1.66,"",0,0.0,0,0.0,628815,3.7,0,0.0,0,0.0,51,4.0,2664,4.0
"39005","3","102","72","0","2019","A","N",86,0,0,0,0,0,0,"N",4.51,0,0,0,0,0,0,"N",1,1.2,0,0,0,0,0,0,0,0,0,0,0,0
"39005","5","102","72","0","2019","A","",852,12007,408869847,98831614,1463523,655,34054,"",0.87,0.88,0.79,0.84,0.68,0.90,0.90,"",22,2.7,379,3.3,18742798,4.8,3257621,3.4,15627,1.1,10,1.6,503,1.5
"39007","1","102","72","0","2019","A","",23,196,10943961,0,0,1075,55908,"",1.84,0.34,0.35,0.00,0.00,1.03,1.03,"",2,9.5,4,2.1,-199379,-1.8,0,0.0,0,0.0,-40,-3.6,-2055,-3.5
"39007","2","102","72","0","2019","A","",11,287,14789377,0,0,990,51486,"",0.78,0.30,0.38,0.00,0.00,1.27,1.27,"",0,0.0,-2,-0.7,-145707,-1.0,0,0.0,0,0.0,-6,-0.6,-282,-0.5
"39007","3","102","72","0","2019","A","",144,3798,152499882,581721,4181,772,40154,"",4.16,1.29,1.52,0.17,0.14,1.17,1.17,"",0,0.0,-83,-2.1,1737951,1.2,-8348,-1.4,-1898,-31.2,25,3.3,1310,3.4
"39007","5","102","72","0","2019","A","",1549,17464,537096978,154484121,2569549,591,30755,"",0.87,0.81,0.67,0.79,0.60,0.83,0.83,"",10,0.6,-346,-1.9,-2581885,-0.5,-3466755,-2.2,-173369,-6.3,8,1.4,452,1.5
"39009","1","102","72","0","2019","A","",23,229,13314123,0,0,1120,58246,"",3.12,0.58,0.56,0.00,0.00,0.96,0.96,"",1,4.5,-1,-0.4,-646385,-4.6,0,0.0,0,0.0,-49,-4.2,-2562,-4.2
"39009","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"39009","3","102","72","0","2019","A","",104,2872,123446260,306947,2792,827,42990,"",5.10,1.44,1.61,0.18,0.22,1.12,1.12,"",3,3.0,-85,-2.9,2164185,1.8,253,0.1,449,19.2,38,4.8,1971,4.8
"39009","5","102","72","0","2019","A","",962,11895,378677482,104995735,1591011,612,31836,"",0.91,0.81,0.62,1.09,0.89,0.77,0.77,"",15,1.6,10,0.1,9767897,2.6,1045838,1.0,-18501,-1.1,15,2.5,796,2.6
"39011","1","102","72","0","2019","A","",14,94,4750257,0,0,975,50714,"",2.21,0.23,0.18,0.00,0.00,0.78,0.78,"",1,7.7,0,0.0,-23213,-0.5,0,0.0,0,0.0,-7,-0.7,-339,-0.7
"39011","2","102","72","0","2019","A","",9,99,5833320,0,0,1129,58725,"",1.26,0.14,0.17,0.00,0.00,1.20,1.20,"",0,0.0,-3,-2.9,197685,3.5,0,0.0,0,0.0,62,5.8,3247,5.9
"39011","3","102","72","0","2019","A","",79,1937,79902464,0,0,793,41245,"",4.52,0.92,0.92,0.00,0.00,1.00,1.00,"",-2,-2.5,-95,-4.7,-149287,-0.2,0,0.0,0,0.0,35,4.6,1841,4.7
"39011","5","102","72","0","2019","A","",765,10132,329548652,86527567,1164506,626,32527,"",0.85,0.65,0.48,0.58,0.52,0.73,0.73,"",11,1.5,404,4.2,26640705,8.8,4170189,5.1,49864,4.5,27,4.5,1390,4.5
"39013","1","102","72","0","2019","A","",25,154,8451324,0,0,1053,54760,"",2.57,0.37,0.34,0.00,0.00,0.92,0.92,"",3,13.6,1,0.7,-216576,-2.5,0,0.0,0,0.0,-36,-3.3,-1862,-3.3
"39013","2","102","72","0","2019","A","",11,642,38700267,0,0,1159,60289,"",1.00,0.94,1.27,0.00,0.00,1.35,1.35,"",1,10.0,-5,-0.8,1108004,2.9,0,0.0,0,0.0,41,3.7,2164,3.7
"39013","3","102","72","0","2019","A","",101,2747,107755678,1628249,12170,754,39230,"",3.76,1.30,1.36,0.60,0.43,1.04,1.04,"",1,1.0,-1,0.0,3998508,3.9,9526,0.6,587,5.1,28,3.9,1473,3.9
"39013","5","102","72","0","2019","A","",1276,14853,493493559,152543306,2645912,639,33225,"",0.92,0.95,0.78,0.98,0.67,0.82,0.82,"",3,0.2,-297,-2.0,-2032277,-0.4,-4364965,-2.8,-110227,-4.0,10,1.6,517,1.6
"39015","1","102","72","0","2019","A","",15,102,5949902,0,0,1127,58620,"",3.76,0.69,0.83,0.00,0.00,1.20,1.19,"",1,7.1,0,0.0,253250,4.4,0,0.0,0,0.0,49,4.5,2541,4.5
"39015","2","102","72","0","2019","A","",10,308,15664632,0,0,977,50790,"",2.22,1.27,1.76,0.00,0.00,1.39,1.39,"",0,0.0,-3,-1.0,546379,3.6,0,0.0,0,0.0,41,4.4,2139,4.4
"39015","3","102","72","0","2019","A","N",60,0,0,0,0,0,0,"N",5.44,0,0,0,0,0,0,"N",-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0
"39015","5","102","72","0","2019","A","",491,4578,132625333,43465243,772690,557,28972,"",0.86,0.83,0.72,1.00,0.92,0.87,0.87,"",9,1.9,-301,-6.2,-24466287,-15.6,-3006319,-6.5,-29432,-3.7,-62,-10.0,-3223,-10.0
"39017","1","102","72","0","2019","A","",25,570,36933579,0,0,1247,64824,"",0.53,0.19,0.17,0.00,0.00,0.90,0.90,"",-1,-3.8,12,2.2,732423,2.0,0,0.0,0,0.0,-1,-0.1,-62,-0.1
"39017","2","102","72","0","2019","A","",12,4274,266821218,0,0,1201,62426,"",0.22,0.87,1.02,0.00,0.00,1.16,1.16,"",0,0.0,-57,-1.3,6385626,2.5,0,0.0,0,0.0,45,3.9,2292,3.8
"39017","3","102","72","0","2019","A","",232,12880,670841332,2339353,30901,1002,52083,"",1.77,0.85,0.98,0.12,0.19,1.15,1.15,"",-2,-0.9,44,0.3,29139454,4.5,-77347,-3.2,-2367,-7.1,41,4.3,2089,4.2
"39017","5","102","72","0","2019","A","",6667,108348,4785097253,1103790359,19830481,849,44164,"",0.98,0.97,0.88,0.97,0.87,0.90,0.90,"",174,2.7,1748,1.6,168100817,3.6,31511650,2.9,491449,2.5,16,1.9,852,2.0
"39019","1","102","72","0","2019","A","",10,43,2217092,0,0,999,51963,"",3.15,0.37,0.34,0.00,0.00,0.93,0.93,"",1,11.1,-2,-4.4,141671,6.8,0,0.0,0,0.0,107,12.0,5585,12.0
"39019","2","102","72","0","2019","A","",5,37,2162056,0,0,1124,58434,"",1.39,0.19,0.27,0.00,0.00,1.40,1.40,"",-1,-16.7,1,2.8,118620,5.8,0,0.0,0,0.0,30,2.7,1540,2.7
"39019","3","102","72","0","2019","A","N",51,0,0,0,0,0,0,"N",5.81,0,0,0,0,0,0,"N",1,2.0,0,0,0,0,0,0,0,0,0,0,0,0
"39019","5","102","72","0","2019","A","",357,3530,116373682,35110256,804320,634,32971,"",0.79,0.80,0.69,0.81,0.71,0.87,0.87,"",-4,-1.1,90,2.6,10569021,10.0,1756618,5.3,7403,0.9,43,7.3,2216,7.2
"39021","1","102","72","0","2019","A","",12,69,3381732,0,0,949,49368,"",2.93,0.34,0.27,0.00,0.00,0.80,0.80,"",2,20.0,1,1.5,120230,3.7,0,0.0,0,0.0,20,2.2,1049,2.2
"39021","2","102","72","0","2019","A","",7,51,2856946,0,0,1072,55745,"",1.51,0.15,0.18,0.00,0.00,1.21,1.21,"",0,0.0,-2,-3.8,-6380,-0.2,0,0.0,0,0.0,31,3.0,1635,3.0
"39021","3","102","72","0","2019","A","N",71,0,0,0,0,0,0,"N",6.27,0,0,0,0,0,0,"N",2,2.9,0,0,0,0,0,0,0,0,0,0,0,0
"39021","5","102","72","0","2019","A","",480,4634,147808435,40303880,785303,613,31897,"",0.82,0.61,0.46,0.58,0.66,0.76,0.76,"",3,0.6,-103,-2.2,996818,0.7,-3008360,-6.9,-250433,-24.2,17,2.9,901,2.9
"39023","1","102","72","0","2019","A","",16,526,33676333,0,0,1232,64064,"",1.08,0.59,0.63,0.00,0.00,1.07,1.07,"",1,6.7,-23,-4.2,-1276102,-3.7,0,0.0,0,0.0,7,0.6,369,0.6
"39023","2","102","72","0","2019","A","",15,158,9126776,0,0,1114,57917,"",0.90,0.11,0.14,0.00,0.00,1.30,1.30,"",1,7.1,-6,-3.7,263201,3.0,0,0.0,0,0.0,76,7.3,3926,7.3
"39023","3","102","72","0","2019","A","",121,6049,260011369,433671,8646,827,42983,"",2.96,1.32,1.51,0.08,0.20,1.14,1.14,"",-1,-0.8,-35,-0.6,6676976,2.6,-42538,-8.9,-2483,-22.3,26,3.2,1344,3.2
"39023","5","102","72","0","2019","A","",1962,32293,1229086444,327650935,4817948,732,38061,"",0.93,0.96,0.90,0.99,0.78,0.93,0.93,"",0,0.0,-267,-0.8,22030868,1.8,-253314,-0.1,-157173,-3.2,19,2.7,989,2.7
"39025","1","102","72","0","2019","A","",25,371,26560333,0,0,1377,71607,"",1.02,0.33,0.37,0.00,0.00,1.10,1.10,"",3,13.6,0,0.0,-377763,-1.4,0,0.0,0,0.0,-19,-1.4,-1002,-1.4
"39025","2","102","72","0","2019","A","",13,771,35607833,0,0,888,46184,"",0.47,0.42,0.40,0.00,0.00,0.95,0.95,"",-2,-13.3,-6,-0.8,1371470,4.0,0,0.0,0,0.0,40,4.7,2098,4.8
"39025","3","102","72","0","2019","A","",115,6233,304447818,3343816,23062,939,48843,"",1.70,1.09,1.30,0.45,0.38,1.19,1.19,"",1,0.9,10,0.2,10822505,3.7,-132064,-3.8,1399,6.5,32,3.5,1656,3.5
"39025","5","102","72","0","2019","A","",3335,42354,1807225256,432906939,7945342,821,42670,"",0.95,1.01,0.97,1.02,0.94,0.96,0.96,"",61,1.9,66,0.2,69294926,4.0,3326061,0.8,-150393,-1.9,31,3.9,1573,3.8
"39027","1","102","72","0","2019","A","",13,134,9377946,0,0,1344,69898,"",2.54,0.40,0.40,0.00,0.00,1.00,1.00,"",1,8.3,4,3.1,4118,0.0,0,0.0,0,0.0,-40,-2.9,-2070,-2.9
"39027","2","102","72","0","2019","A","",8,135,8483686,0,0,1210,62920,"",1.39,0.24,0.29,0.00,0.00,1.20,1.20,"",-1,-11.1,2,1.5,226177,2.7,0,0.0,0,0.0,20,1.7,1027,1.7
"39027","3","102","72","0","2019","A","N",76,0,0,0,0,0,0,"N",5.38,0,0,0,0,0,0,"N",-1,-1.3,0,0,0,0,0,0,0,0,0,0,0,0
"39027","5","102","72","0","2019","A","",635,11995,565627603,123712050,2321474,907,47156,"",0.87,0.95,0.93,0.96,0.99,0.99,0.99,"",24,3.9,212,1.8,33914155,6.4,4360023,3.7,302224,15.0,39,4.5,2031,4.5
"39029","1","102","72","0","2019","A","",27,573,40834276,0,0,1371,71295,"",2.12,1.03,1.32,0.00,0.00,1.28,1.28,"",1,3.8,-2,-0.3,-1229437,-2.9,0,0.0,0,0.0,-36,-2.6,-1891,-2.6
"39029","2","102","72","0","2019","A","",13,296,16341755,0,0,1063,55286,"",0.91,0.32,0.43,0.00,0.00,1.33,1.33,"",0,0.0,-1,-0.3,-78585,-0.5,0,0.0,0,0.0,-2,-0.2,-95,-0.2
"39029","3","102","72","0","2019","A","",135,3867,151738158,220993,2115,755,39243,"",3.84,1.36,1.53,0.07,0.08,1.12,1.12,"",-1,-0.7,94,2.5,4980400,3.4,-2272,-1.0,-23,-1.1,7,0.9,348,0.9
"39029","5","102","72","0","2019","A","",1562,16701,566136762,157486670,2581852,652,33898,"",0.86,0.80,0.72,0.81,0.65,0.90,0.90,"",29,1.9,-360,-2.1,3085973,0.5,-4022134,-2.5,-293972,-10.2,17,2.7,897,2.7
"39031","1","102","72","0","2019","A","",11,78,4313642,0,0,1059,55068,"",2.61,0.41,0.41,0.00,0.00,0.98,0.98,"",1,10.0,2,2.6,235459,5.8,0,0.0,0,0.0,32,3.1,1642,3.1
"39031","2","102","72","0","2019","A","",6,50,2688207,0,0,1041,54125,"",1.26,0.16,0.20,0.00,0.00,1.29,1.29,"",0,0.0,2,4.2,183425,7.3,0,0.0,0,0.0,41,4.1,2123,4.1
"39031","3","102","72","0","2019","A","",71,1348,54804669,0,0,782,40651,"",6.11,1.40,1.60,0.00,0.00,1.15,1.14,"",1,1.4,0,0.0,1937889,3.7,0,0.0,0,0.0,28,3.7,1442,3.7
"39031","5","102","72","0","2019","A","",503,5383,171674711,47045821,796514,613,31890,"",0.84,0.76,0.63,0.76,0.54,0.83,0.83,"",-4,-0.8,-121,-2.2,-669362,-0.4,-1122926,-2.3,-71966,-8.3,11,1.8,579,1.8
"39033","1","102","72","0","2019","A","",10,80,4120521,0,0,997,51830,"",1.83,0.33,0.30,0.00,0.00,0.90,0.90,"",1,11.1,1,1.3,72230,1.8,0,0.0,0,0.0,12,1.2,586,1.1
"39033","2","102","72","0","2019","A","",11,126,8956325,0,0,1372,71365,"",1.78,0.32,0.52,0.00,0.00,1.65,1.65,"",2,22.2,9,7.7,1048182,13.3,0,0.0,0,0.0,70,5.4,3678,5.4
"39033","3","102","72","0","2019","A","",93,1543,64719560,103244,1239,807,41955,"",6.17,1.26,1.45,0.08,0.14,1.15,1.15,"",-1,-1.1,-24,-1.5,1781612,2.8,2064,2.0,227,22.4,35,4.5,1795,4.5
"39033","5","102","72","0","2019","A","",637,7828,294110255,65580586,993794,723,37572,"",0.82,0.87,0.83,0.86,0.78,0.95,0.95,"",-3,-0.5,285,3.8,26752616,10.0,4150476,6.8,-9529,-0.9,41,6.0,2129,6.0
"39035","1","102","72","0","2019","A","",113,16370,1324009089,0,0,1555,80879,"",0.53,1.19,1.15,0.00,0.00,0.96,0.96,"",0,0.0,97,0.6,16959927,1.3,0,0.0,0,0.0,10,0.6,559,0.7
"39035","2","102","72","0","2019","A","",41,4663,305432032,0,0,1260,65498,"",0.17,0.21,0.21,0.00,0.00,1.05,1.05,"",2,5.1,-27,-0.6,3803423,1.3,0,0.0,0,0.0,23,1.9,1186,1.8
"39035","3","102","72","0","2019","A","",1031,72511,4023244695,12542201,313994,1067,55484,"",1.74,1.04,1.09,0.15,0.45,1.05,1.05,"",6,0.6,643,0.9,83137742,2.1,391125,3.2,14404,4.8,13,1.2,660,1.2
"39035","5","102","72","0","2019","A","",31051,547184,31294569136,5092167005,99479222,1100,57192,"",1.02,1.06,1.06,1.07,1.01,1.00,1.00,"",389,1.3,5269,1.0,1314835152,4.4,103244069,2.1,-450395,-0.5,36,3.4,1870,3.4
"39037","1","102","72","0","2019","A","",16,104,5492665,0,0,1017,52899,"",2.20,0.30,0.28,0.00,0.00,0.92,0.92,"",0,0.0,1,1.0,-92697,-1.7,0,0.0,0,0.0,-28,-2.7,-1460,-2.7
"39037","2","102","72","0","2019","A","",8,45,2623594,0,0,1111,57767,"",0.97,0.08,0.11,0.00,0.00,1.35,1.35,"",0,0.0,-1,-2.2,104145,4.1,0,0.0,0,0.0,60,5.7,3095,5.7
"39037","3","102","72","0","2019","A","N",91,0,0,0,0,0,0,"N",4.53,0,0,0,0,0,0,"N",-1,-1.1,0,0,0,0,0,0,0,0,0,0,0,0
"39037","5","102","72","0","2019","A","",823,9718,344287101,90580797,1258196,681,35428,"",0.79,0.76,0.68,0.74,0.70,0.90,0.90,"",13,1.6,-31,-0.3,11218282,3.4,-989014,-1.1,-81729,-6.1,24,3.7,1263,3.7
"39039","1","102","72","0","2019","A","",11,89,4643051,0,0,1003,52169,"",2.17,0.31,0.26,0.00,0.00,0.84,0.84,"",2,22.2,8,9.9,169933,3.8,0,0.0,0,0.0,-55,-5.2,-2828,-5.1
"39039","2","102","72","0","2019","A","",9,80,5179676,0,0,1248,64881,"",1.57,0.17,0.24,0.00,0.00,1.41,1.40,"",0,0.0,0,0.0,225282,4.5,0,0.0,0,0.0,58,4.9,3016,4.9
"39039","3","102","72","0","2019","A","N",72,0,0,0,0,0,0,"N",5.14,0,0,0,0,0,0,"N",2,2.9,0,0,0,0,0,0,0,0,0,0,0,0
"39039","5","102","72","0","2019","A","",651,9668,339724298,86801673,1223079,676,35139,"",0.90,0.89,0.74,0.87,0.60,0.83,0.83,"",-9,-1.4,-276,-2.8,99162,0.0,-1782369,-2.0,739,0.1,19,2.9,984,2.9
"39041","1","102","72","0","2019","A","",16,253,14897462,0,0,1134,58980,"",0.48,0.15,0.11,0.00,0.00,0.72,0.72,"",1,6.7,15,6.3,-93591,-0.6,0,0.0,0,0.0,-76,-6.3,-3964,-6.3
"39041","2","102","72","0","2019","A","",13,365,24175022,0,0,1275,66324,"",0.35,0.13,0.14,0.00,0.00,1.08,1.08,"",0,0.0,6,1.7,1084999,4.7,0,0.0,0,0.0,37,3.0,1932,3.0
"39041","3","102","72","0","2019","A","N",122,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,"N",-1,-0.8,0,0,0,0,0,0,0,0,0,0,0,0
"39041","5","102","72","0","2019","A","",4883,71835,4057967436,784366813,14214876,1086,56490,"",1.03,1.13,1.14,1.12,1.12,1.01,1.01,"",166,3.5,1327,1.9,232291065,6.1,25612249,3.4,475251,3.5,43,4.1,2231,4.1
"39043","1","102","72","0","2019","A","",18,238,16976084,0,0,1374,71428,"",1.54,0.35,0.44,0.00,0.00,1.26,1.26,"",2,12.5,-5,-2.1,-665599,-3.8,0,0.0,0,0.0,-23,-1.6,-1221,-1.7
"39043","2","102","72","0","2019","A","",14,984,53757399,0,0,1051,54627,"",1.06,0.87,1.12,0.00,0.00,1.29,1.29,"",0,0.0,-33,-3.2,1084096,2.1,0,0.0,0,0.0,54,5.4,2809,5.4
"39043","3","102","72","0","2019","A","",100,3854,183527542,656110,10620,916,47624,"",3.09,1.10,1.46,0.16,0.30,1.33,1.33,"",0,0.0,25,0.7,5867234,3.3,42067,6.9,360,3.5,24,2.7,1222,2.6
"39043","5","102","72","0","2019","A","",1571,24065,820206837,228221196,3666427,655,34083,"",0.94,0.93,0.82,0.94,0.74,0.88,0.88,"",1,0.1,-517,-2.1,16819170,2.1,-6859949,-2.9,-135013,-3.6,27,4.3,1401,4.3
"39045","1","102","72","0","2019","A","",23,243,14630072,0,0,1160,60309,"",1.28,0.29,0.31,0.00,0.00,1.06,1.06,"",0,0.0,6,2.5,-313331,-2.1,0,0.0,0,0.0,-54,-4.4,-2832,-4.5
"39045","2","102","72","0","2019","A","",18,718,41837644,0,0,1121,58290,"",0.89,0.53,0.72,0.00,0.00,1.38,1.38,"",0,0.0,-32,-4.3,-774454,-1.8,0,0.0,0,0.0,28,2.6,1455,2.6
"39045","3","102","72","0","2019","A","",132,5684,273195828,0,0,924,48061,"",2.66,1.35,1.82,0.00,0.00,1.35,1.34,"",0,0.0,41,0.7,12016744,4.6,0,0.0,0,0.0,34,3.8,1780,3.8
"39045","5","102","72","0","2019","A","",2406,30413,1058274788,285963057,4187311,669,34796,"",0.94,0.98,0.88,1.01,0.88,0.90,0.90,"",58,2.5,-171,-0.6,32773303,3.2,-2525583,-0.9,-136468,-3.2,24,3.7,1266,3.8
"39047","1","102","72","0","2019","A","",8,50,2744616,0,0,1057,54984,"",2.12,0.24,0.25,0.00,0.00,1.04,1.04,"",1,14.3,1,2.0,148780,5.7,0,0.0,0,0.0,36,3.5,1918,3.6
"39047","2","102","72","0","2019","A","",6,45,2443425,0,0,1050,54602,"",1.41,0.13,0.18,0.00,0.00,1.38,1.38,"",0,0.0,-1,-2.2,14799,0.6,0,0.0,0,0.0,42,4.2,2186,4.2
"39047","3","102","72","0","2019","A","N",50,0,0,0,0,0,0,"N",4.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39047","5","102","72","0","2019","A","",480,7287,227059131,79356212,1133536,599,31158,"",0.89,0.93,0.80,0.98,0.77,0.86,0.86,"",-16,-3.2,-396,-5.2,-409573,-0.2,-1494333,-1.8,-66050,-5.5,30,5.3,1550,5.2
"39049","1","102","72","0","2019","A","",101,13118,1005686827,0,0,1474,76668,"",0.51,0.92,0.85,0.00,0.00,0.93,0.93,"",0,0.0,-5,0.0,-1053341,-0.1,0,0.0,0,0.0,-1,-0.1,-48,-0.1
"39049","2","102","72","0","2019","A","",155,56478,4319881802,0,0,1471,76489,"",0.69,2.38,2.95,0.00,0.00,1.24,1.24,"",4,2.6,1687,3.1,268556876,6.6,0,0.0,0,0.0,49,3.4,2548,3.4
"39049","3","102","72","0","2019","A","",609,54613,3190607736,14016676,343798,1123,58422,"",1.11,0.75,0.84,0.16,0.51,1.12,1.12,"",-3,-0.5,3913,7.7,215317560,7.2,-1254340,-8.2,-93313,-21.3,-6,-0.5,-263,-0.4
"39049","5","102","72","0","2019","A","",29931,574083,31394599565,5886804785,103709307,1052,54686,"",1.05,1.07,1.04,1.14,1.09,0.97,0.97,"",1041,3.6,1982,0.3,1059524637,3.5,140808668,2.5,-948462,-0.9,32,3.1,1662,3.1
"39051","1","102","72","0","2019","A","",12,92,4790301,0,0,1000,51974,"",1.90,0.27,0.23,0.00,0.00,0.84,0.84,"",1,9.1,1,1.1,106038,2.3,0,0.0,0,0.0,14,1.4,686,1.3
"39051","2","102","72","0","2019","A","",9,116,7540963,0,0,1247,64822,"",1.26,0.20,0.29,0.00,0.00,1.41,1.41,"",1,12.5,1,0.9,296510,4.1,0,0.0,0,0.0,31,2.5,1598,2.5
"39051","3","102","72","0","2019","A","N",76,0,0,0,0,0,0,"N",4.35,0,0,0,0,0,0,"N",1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
"39051","5","102","72","0","2019","A","",727,8040,270588887,68239394,1087674,647,33654,"",0.80,0.63,0.50,0.57,0.38,0.80,0.80,"",1,0.1,146,1.8,7583426,2.9,3221940,5.0,65579,6.4,6,0.9,338,1.0
"39053","1","102","72","0","2019","A","",13,65,3364825,0,0,992,51568,"",3.08,0.31,0.29,0.00,0.00,0.93,0.93,"",2,18.2,4,6.6,73430,2.2,0,0.0,0,0.0,-41,-4.0,-2169,-4.0
"39053","2","102","72","0","2019","A","",8,266,14227753,0,0,1029,53521,"",1.68,0.78,1.00,0.00,0.00,1.29,1.29,"",0,0.0,6,2.3,631112,4.6,0,0.0,0,0.0,22,2.2,1159,2.2
"39053","3","102","72","0","2019","A","N",73,0,0,0,0,0,0,"N",6.27,0,0,0,0,0,0,"N",-2,-2.7,0,0,0,0,0,0,0,0,0,0,0,0
"39053","5","102","72","0","2019","A","",543,7870,309332403,57978434,822032,756,39304,"",0.90,1.01,1.05,1.04,0.79,1.03,1.03,"",6,1.1,-144,-1.8,-4103108,-1.3,-1048085,-1.8,-46650,-5.4,4,0.5,192,0.5
"39055","1","102","72","0","2019","A","",11,99,5495886,0,0,1067,55467,"",0.63,0.15,0.13,0.00,0.00,0.89,0.89,"",0,0.0,-2,-2.0,133075,2.5,0,0.0,0,0.0,48,4.7,2457,4.6
"39055","2","102","72","0","2019","A","",10,230,12107315,0,0,1011,52564,"",0.51,0.21,0.23,0.00,0.00,1.13,1.13,"",1,11.1,-8,-3.4,38413,0.3,0,0.0,0,0.0,34,3.5,1765,3.5
"39055","3","102","72","0","2019","A","N",66,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",-1,-1.5,0,0,0,0,0,0,0,0,0,0,0,0
"39055","5","102","72","0","2019","A","",2195,21986,855600456,209680592,4042453,748,38916,"",0.88,0.87,0.80,0.84,0.67,0.92,0.92,"",2,0.1,484,2.3,29830430,3.6,5342224,2.6,92028,2.3,9,1.2,512,1.3
"39057","1","102","72","0","2019","A","",47,14788,1392027804,0,0,1810,94135,"",2.15,10.34,11.90,0.00,0.00,1.15,1.15,"",0,0.0,556,3.9,72659241,5.5,0,0.0,0,0.0,27,1.5,1428,1.5
"39057","2","102","72","0","2019","A","N",11,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39057","3","102","72","0","2019","A","",136,5798,283930156,107133,964,942,48975,"",2.26,0.79,0.75,0.01,0.02,0.95,0.95,"",-1,-0.7,110,1.9,10850644,4.0,8701,8.8,78,8.8,19,2.1,966,2.0
"39057","5","102","72","0","2019","A","",3107,48415,2284001448,479708415,8936305,907,47175,"",1.00,0.90,0.76,1.16,1.15,0.85,0.85,"",105,3.5,727,1.5,178679104,8.5,15823933,3.4,184239,2.1,58,6.8,3027,6.9
